doc_id	sentence_id	token_id	token	lemma	pos	tag	gender	number	head_token_id	dep_rel	intensifier_lemma	intensifier	text	account
text683	5	13	linda	lindo	ADJ	ADJ	Fem	Sing	4	conj	NA	0	@lacerda Olha, eu só fui beber álcool com 23 anos... masssss... encontro do Orkut no norte shopping eu ia DIRETO. Mas ninguém me reconhecia pq eu era mestre no photoshop e era linda nas fotos. já pessoalmente... kkkk	anitta
text1476	4	7	linda	lindo	ADJ	ADJ	Fem	Sing	4	conj	NA	0	Lá vem os bolsonarers (sim, o presidente tem um fã clube 🤦🏽‍♀️) me ""atacarem"" com um grandissíssimo insulto mandando eu retocar a tatuagem do meu c*.... ainda não desbotou... quando desbotar eu retoco pq é linda (duvido que os machão nao iam adorar) ... até pq, o cara ta empurrando	anitta
text1899	1	3	lento	lentar	ADJ	ADJ	Masc	Sing	3	ROOT	NA	0	Kkkkkkkkkkkkkkkkk fui lento https://t.co/MsQNHgGUCs	whindersson
text2268	1	6	lactobacilos	lactobacilo	ADJ	ADJ	Masc	Plur	2	ccomp	NA	0	Você sabe o que são lactobacilos? Entenda por que eles são “bactérias do bem”: https://t.co/Zl5xDpmPSt #Ad #yakultbrasil https://t.co/UUu9leFxZs	g1
text1645	1	6	justo	justar	ADJ	ADJ	Masc	Sing	2	amod	NA	0	Só Jesus mesmo pra ser justo e paciente como era Jesus pq eu msm já larguei de mão	whindersson
text2371	1	6	justo	justar	ADJ	ADJ	Masc	Sing	6	ROOT	NA	0	Cada dia mais difícil ser justo e paciente como era Jesus	whindersson
text2417	1	35	justo	justar	ADJ	ADJ	Masc	Sing	23	conj	NA	0	E aos meus fãs, que querem me ver bem, se ver alguma postagem desrespeitando a Luísa denuncie, não é dando de herói não, realmente é mta injustiça, não é justo de verdade.	whindersson
text2154	1	5	justo	justar	ADJ	ADJ	Masc	Sing	13	advcl	NA	0	Isso não é justo, o nosso sistema de saúde pública precisa melhorar. Ainda estou muito abalada e indignada"", diz a mulher https://t.co/pyPFI3kxzC #g1	g1
text1555	1	2	justo	justar	ADJ	ADJ	Masc	Sing	2	ROOT	NA	0	Ser justo e paciente como o Negao da BL	whindersson
text479	1	4	judeu	judeu	ADJ	ADJ	Masc	Sing	4	ROOT	NA	0	Andor Stern era judeu e nasceu em São Paulo em 1928 e sobreviveu aos campos de concentração de Auschwitz e Dachau durante a Segunda Guerra Mundial https://t.co/cOd41avycM #g1 #Holocausto	g1
text482	1	5	jovem	jovem	ADJ	ADJ	Masc	Sing	5	ROOT	NA	0	Num dia você é jovem no outro vc tá chupando laranja depois do almoço	whindersson
text1346	1	28	jovem	jovem	ADJ	ADJ	Masc	Sing	6	conj	NA	0	Eu falei que não sabia fazer a voz do Jackie chan e no máximo eu sei imitar a voz do desenho, mas no desenho ele é jovem, então não ia aceitar. Mas nessa ação, junto com a dublagem eu tbm poderia falar com ele, no celular, interagir +	whindersson
text698	3	11	jiripoca	jiripoca	ADJ	ADJ	Fem	Sing	7	ccomp	NA	0	Eu espero que você esteja me trollando @gessicakayane e apareça aqui em casa daqui a pouco... se não a jiripoca vai piar. Ela vai (e eu nem sei o que é jiripoca)	anitta
text1892	1	3	irrelevante	irrelevante	ADJ	ADJ	Masc	Sing	3	ROOT	NA	0	Você é irrelevante https://t.co/6YisQnTDXQ	whindersson
text148	2	10	iradíssimo	irado	ADJ	ADJ	Masc	Sing	2	parataxis	NA	0	Que honra!! Você inspira mtas lutadoras no esporte, ia ser iradíssimo! https://t.co/IkXdR6FbFA	whindersson
text1147	1	10	inviolável	inviolável	ADJ	ADJ	Fem	Sing	6	ccomp	NA	0	Caso Daniel Silveira: Lira diz que Câmara é inviolável e pede decisão do plenário do STF sobre situação do deputado https://t.co/4PhUsTXBE4 #g1 https://t.co/vx2z500rgJ	g1
text1088	1	11	inútil	inútil	ADJ	ADJ	Masc	Sing	5	ccomp	NA	0	Não é má sorte é q as vezes eu sou inútil msm	whindersson
text851	1	12	intencional	intencional	ADJ	ADJ	Masc	Sing	4	ccomp	NA	0	Governo da Ucrânia diz que massacre de civis em Bucha foi intencional ==&gt; https://t.co/fSOSAzrzUW #g1 https://t.co/R2MgwfJqHE	g1
text2693	2	7	insuficientes	insuficiente	ADJ	ADJ	Fem	Plur	10	parataxis	NA	0	China continua buscas por destroços e testemunhas após queda de avião: 'Caixas pretas muitas vezes são insuficientes', diz chefe da aviação https://t.co/SDX5FkJlKI	oglobo
text3016	1	5	instantâneo	instantâneo	ADJ	ADJ	Masc	Sing	5	ROOT	NA	0	O resultado não foi instantâneo. Mas o plano deu certo.  ""Queria que a coreografia falasse tanto quanto a música. Brinco que quando assisti ao clipe fiquei sem ar"", diz Anitta. ""Existe, sim, uma inteligência por trás. Cada lançamento tem sua estratégia"". https://t.co/3TKNCV2MM1	oglobo
text3077	2	6	inocentes	inocente	ADJ	ADJ	Masc	Plur	2	ccomp	NA	0	Padrasto e mãe foram indiciados por homicídio, tortura e cárcere privado; defesa diz que eles são inocentes https://t.co/LBT6JMKked #g1	g1
text1714	1	5	inimiga	inimigo	ADJ	ADJ	Fem	Sing	11	parataxis	NA	0	'A vaidade é inimiga da terceira via', diz marqueteiro de Cláudio Castro e conselheiro de Moro https://t.co/H0L4FRSoR7	oglobo
text991	1	28	individual	individual	ADJ	ADJ	Masc	Sing	16	advcl	NA	0	Quando a merda já está feita o foco tem que ser em reduzir danos, vamos atrás de mais aparelhos ventiladores pulmonares individuais, mesmo que seja individual, uma vida é uma vida, né isso?  <linebreak> Piauí🤝Amazonas	whindersson
text1741	1	4	individual	individual	ADJ	ADJ	Fem	Sing	4	ROOT	NA	0	@bobdaslabaredas Felicidade é individual né não? Vcs parece q quer ser funcionário do Brasil	whindersson
text2344	1	4	incrível	incrível	ADJ	ADJ	Fem	Sing	4	ROOT	NA	0	Que 2021 seja incrível pra gente! Obrigada meus fãs por mais um ano comigo, amo vocês  ❤️	anitta
text332	1	7	incrível	incrível	ADJ	ADJ	Fem	Sing	7	ROOT	NA	0	Se com uma proteína já é incrível, com 2 x mais proteína então... Vocês não tão ligado no quanto meu sub frango teriyaki ficou melhor do que já é, não.. Caraca man, é tão delicioso que nem cabe tudo aqui nessa legenda!  @SubwayBrasil! <linebreak>  #sublovers https://t.co/Goy5qzALnv *publi https://t.co/ONox2cwofT	whindersson
text778	1	25	incontrolável	incontrolável	ADJ	ADJ	Masc	Sing	25	ROOT	NA	0	E o povo vai no insta da Maria dizer q ela vai perder o bebê, nada sai q preste desse assunto, é incontrolável	whindersson
text1375	2	6	inconstitucionais	inconstitucional	ADJ	ADJ	Fem	Plur	6	ROOT	NA	0	Presidente defendeu mudança nas regras para que agentes de segurança possam 'receber uma medalha e não a visita de um oficial de justiça'. Para especialistas, propostas são inconstitucionais https://t.co/lKFQB74wwf #g1	g1
text1411	2	6	inconstitucionais	inconstitucional	ADJ	ADJ	Fem	Plur	6	ROOT	NA	0	Presidente defendeu mudança nas regras para que agentes de segurança possam 'receber uma medalha e não a visita de um oficial de justiça'. Para especialistas, propostas são inconstitucionais https://t.co/qU5UdadEop #g1	g1
text2359	1	7	inclusiva	inclusivo	ADJ	ADJ	Fem	Sing	10	parataxis	NA	0	'A ciência brasileira não é inclusiva', diz primeira mulher eleita para presidir a Academia Brasileira de Ciências https://t.co/GRucjijHfI	oglobo
text2256	2	12	incerta	incerto	ADJ	ADJ	Fem	Sing	3	conj	NA	0	Novo Código de Família mais progressista divide os cubanos, e aprovação em referendo é incerta https://t.co/TaaI3OXByG	oglobo
text2499	1	7	improcedente	improcedente	ADJ	ADJ	Masc	Sing	2	ccomp	NA	0	Juiz considerou que a denúncia é improcedente e que não há provas https://t.co/XUh4qKfpfc #g1	g1
text2862	1	3	impressionantes	impressionante	ADJ	ADJ	Masc	Plur	3	ROOT	NA	0	Imagens são impressionantes https://t.co/borB8b2zTH #g1	g1
text965	1	9	IMPOSSÍVEL	impossível	ADJ	ADJ	Masc	Sing	3	ccomp	NA	0	Eu não vejo bbb mas pelo Twitter é IMPOSSÍVEL não ver, pelo q eu vi de ontem pra hoje em resumo um rapaz bebeu e entrou numa bad trip, pegou uma onda errada de que o planeta odeia ele, e agora o twitter tem milhares de psiquiatras dando seus diagnósticos pra um cara bebado	whindersson
text318	2	6	impossível	impossível	ADJ	ADJ	Masc	Sing	3	ccomp	NA	0	Aquela pequena atualização onde vc clica em ACEITO PASSAR TODA MINHA ALMA PRA SUA EMPRESA sem ler pq é impossível ler tudo https://t.co/5at4WIaq9W	whindersson
text799	1	3	impossível	impossível	ADJ	ADJ	Masc	Sing	3	ROOT	NA	0	Não é impossível, não me importo com o q vc acha https://t.co/MPoyyzh2Ay	whindersson
text2656	1	11	impossíveis	impossível	ADJ	ADJ	Masc	Plur	5	xcomp	NA	0	Uma doença genética rara faz com que os fios sejam impossíveis de ""domar"" https://t.co/LTzt2nPxOD #g1	g1
text912	1	14	importantes	importante	ADJ	ADJ	Fem	Plur	5	ccomp	NA	0	Irmão de Rodrigo Mussi diz que ex-BBB está estável e próximas horas são importantes para sua melhora ==&gt; https://t.co/zgfW2rohLd #g1 https://t.co/gK6lxnVt77	g1
text365	6	11	importante	importante	ADJ	ADJ	Masc	Sing	11	ROOT	NA	0	@bielnitto @gustavo_beats Não .... amor.. eu estou desde domingo praticamente ""de cama""... pegar fôlego pra prosseguir trabalhando pq eu tava sem parar um segundo mesmo. Se eu não parasse ia ""ser parada"" é importante escutar os limites do corpo	anitta
text773	1	24	importante	importante	ADJ	ADJ	Fem	Sing	19	ccomp	NA	0	Espero ficar em paz, todos em paz, falo da Maria grávida sim, não venham me dizer q isso não é importante, não vou fazer um parto todo humanizado e vcs tirando a paz dela, se vcs não acreditam no q pregam, pois eu acredito q essas coisas q perturba a mãe perturba a criança	whindersson
text2836	2	5	imoral	imoral	ADJ	ADJ	Masc	Sing	1	ccomp	NA	0	Rússia anuncia corredores humanitários com destino ao país e Ucrânia diz que plano é imoral; entenda ==&gt; https://t.co/LXrk3BEMyZ #g1 https://t.co/Wcqm4ehNsR	g1
text537	3	3	igual	igual	ADJ	ADJ	Masc	Sing	3	ROOT	NA	0	Tiver ruim o link digitem o nome no spotify gente meu Deus  <linebreak>  <linebreak> Vcs são igual priquito quer tudo na boca nam mermã	whindersson
text670	1	14	igual	igual	ADJ	ADJ	Masc	Sing	2	advcl	NA	0	Não perco a esperança de um mundo melhor, senão eu estaria sendo igual a eles.	whindersson
text762	3	17	igual	igual	ADJ	ADJ	Masc	Sing	8	advcl	NA	0	A primeira vez q encostei nele foi como se eu encostasse em um pedaço de Deus. A tanto tempo eu não me sentia vivo. Ele como diz no interior é minha cara cagado e cuspido, até o pé é igual, mas ele é bem pequeninho pq veio um pouco antes do esperado + https://t.co/UcF3ZpFb55	whindersson
text1638	1	8	igual	igual	ADJ	ADJ	Masc	Sing	8	ROOT	NA	0	Meu sistema de trabalho com músicas é igual a toda minha arte, q nem meus vídeos, na hora que eu quero o jeito que eu quero, pq eu faço minhas coisas do jeito q eu gosto, a qualquer momento pode ter uma música nova, ou um álbum sem aviso prévio, quem gostar gostou q não, azar	whindersson
text904	4	7	iguais	igual	ADJ	ADJ	Masc	Plur	6	amod	NA	0	Vou voltar pra Belém atrás do meu bofe. Que teve a chance de me engolir mas foi um gentleman e me deixou viver. Tinha planos maiores... vivermos uma vida juntos como seres iguais https://t.co/AxtcUgeucL	anitta
text2669	2	14	idosa	idoso	ADJ	ADJ	Fem	Sing	10	acl:relcl	NA	0	Garoto de 11 anos foge sozinho da Ucrânia em percurso de 1.200 km; a mãe do menino ficou para trás cuidando da avó, que é idosa e precisa de ajuda para se locomover ==&gt; https://t.co/Z1SyVs5T1z #g1 https://t.co/2EJYHzbsKm	g1
text518	8	6	idiota	idiota	ADJ	ADJ	Masc	Sing	6	ROOT	NA	0	@rsallesmma Tá com tempo hein, meu querido? 🤦🏽‍♀️ infelizmente esse dia eu tô fora do país trabalhando, ganhando dinheiro fora, pagando a taxas corretamente e trazendo pro nosso país em seguida, sabe o que é isso? Eu topo depois das eleições (q eu ñ sou idiota de te dar esse palco pré votação)	anitta
text1546	1	12	humorista	humorista	ADJ	ADJ	Masc	Sing	10	xcomp	NA	0	Todo humorista é meio cantor, agora quando cantor quer ser humorista geralmente a gente vê pq ele é cantor msm	whindersson
text1860	1	13	humorista	humorista	ADJ	ADJ	Masc	Sing	3	conj	NA	0	Vocês vão chorar, refletir, fazer amor, afinal eu sou humorista, vou mexer com o humor de vocês com obra de arte 🙃 https://t.co/QvBuJgaC5K	whindersson
text1437	5	3	humanos	humano	ADJ	ADJ	Masc	Plur	2	amod	NA	0	Você pode contribuir com pequenos atos, não espalhando discurso de ódio, por exemplo... Que fere seu amigo na escola, no trabalho, que dói. Nem mesmo aquela piadinha que você recebeu no grupo. Quem somos não é humor. Somos seres humanos como todo mundo.	anitta
text327	1	13	humanos	humano	ADJ	ADJ	Masc	Plur	12	amod	NA	0	Olfato dos cães é seis vezes mais apurado do que dos seres humanos, segundo capitão da Polícia Militar ==&gt; https://t.co/2Ao8cwHAyE #g1	g1
text2380	2	5	humano	humanar	ADJ	ADJ	Masc	Sing	5	ROOT	NA	0	@Linegavass @luisasonza Eu como ser humano antiprofissional que sou já mandei meu textinho... mas no privado (Sim eles tem meu número de telefone). imagina fazer isso nos stories era profissionalismo demais pra mim	anitta
text1029	1	37	humano	humanar	ADJ	ADJ	Masc	Sing	36	amod	NA	0	Todos os dias pessoas me dizem que eu ganharia rios de dinheiro, que meu canal seria o maior disparado se eu fizesse vídeos sempre, e eu acho irado quem consegue, mas o ser humano é um bicho complicado pq eu simplesmente não consigo, não sei o q é mas não dá	whindersson
text1265	2	3	horrível	horrível	ADJ	ADJ	Masc	Sing	1	xcomp	NA	0	Eu amo tanto ser nordestino  <linebreak>  <linebreak> Deve ser horrível não saber gritar QUEEEEEEIMA QUENGARAL IIIEEEEEEIIIIIII	whindersson
text761	3	3	hetero	hetero	ADJ	ADJ	Masc	Sing	3	ROOT	NA	0	Cheguei em Miami agora e já fui direto assistir BBB. Rodrigo, estou apaixonada, por favor não me desaponte...  nao seja hetero top bolminion machista, amém. Te aguardo na porta do projac	anitta
text920	6	13	grosso	grosso	ADJ	ADJ	Masc	Sing	9	ccomp	NA	0	Mais uma FAKE NEWSS 😡😡😡😡😡 <linebreak> Desta vez fugindo de fãs na Califórnia!! <linebreak> Claramente uma estratégia do Tirulipa me queimaarrrrr!! 😫😫😫😫😫😫 <linebreak> A mídia tenta manipular para que as pessoas pensem que eu sou grosso com os fãs 😤😤😤😤😤😤😤 https://t.co/eO8P9nkA7a	whindersson
text2274	1	29	grave	gravar	ADJ	ADJ	Masc	Sing	29	ROOT	NA	0	Irmao, eu tava falando de uma hashtag sobre uma mãe que parece que explora a filha no YouTube, o caso do menino é super urgente é grave, vou até apagar o Tweet pra não confundirá a galera https://t.co/6lchs6Zwdi	whindersson
text669	1	8	gratuita	gratuito	ADJ	ADJ	Fem	Sing	8	ROOT	NA	0	Ferramenta chamada de 'chatbot' é gratuita e também oferece dicas sobre como descobrir se uma notícia é verdadeira ou não https://t.co/9QYX3i2iJs #g1	g1
text1895	2	28	grande	grande	ADJ	ADJ	Masc	Sing	2	conj	NA	0	Se essa galera que tá começando ousar TENTAR bater de frente vão ser engolidos pela indústria. Eu sei bem porque eu já tive nessa posição, mas eu sou doida e fui assim mesmo porque pra me engolir a boca tem que ser grande e o fôlego maior.	anitta
text521	1	36	gostosa	gostoso	ADJ	ADJ	Fem	Sing	21	conj	NA	0	@rsallesmma Ah como eu gostaria de um mano a mano com vc ao vivo e a cores pra vc se lascar com esse machismo de bosta de falar q eu burra só pq eu sou gostosa 😆 em cada rodada um apontava um desserviço do outro pra sociedade! só não vale falar do meu c* pq este serve mais à sociedade q vc	anitta
text664	1	23	GENIAL	genial	ADJ	ADJ	Masc	Sing	19	ccomp	NA	0	Como cidadão amazonense eu queria mais um dia no teatro pra gravar uma parada muito incrível, eu prometo que vai ser GENIAL, esse show tem mto significado pra mim, e a obra estaria completa se eu tivesse mais um dia 😩	whindersson
text245	1	6	gatinha	gato	ADJ	ADJ	Fem	Sing	3	acl:relcl	NA	0	Passe o tempo q for gatinha eu vou lhe procuraaaarrr	whindersson
text925	1	29	fundamental	fundamental	ADJ	ADJ	Fem	Sing	29	ROOT	NA	0	Em um ambiente eleitoral onde fake news circulam livremente nas redes sociais e em aplicativos de conversa misturadas a notícias verdadeiras, checar a veracidade das informações é fundamental para não cair em fraudes. Fique de olho no que é #FatoOuFake! https://t.co/10kZlWFRUg	g1
text2289	1	6	fruto	frutar	ADJ	ADJ	Masc	Sing	2	ccomp	NA	0	Vereador diz que caso é fruto de disputa de políticos da região https://t.co/wMWSePqSKb #g1	g1
text848	3	5	fragmentada	fragmentar	ADJ	ADJ	Fem	Sing	2	ccomp	NA	0	#g1ouviu - Karol Conká assume várias 'personas' em álbum: ""Falavam que sou fragmentada. Hoje consigo rir"". Ouça ==&gt; https://t.co/ghED5YGuNA #g1 https://t.co/LBgYhqpSNc	g1
text760	2	4	forte	forte	ADJ	ADJ	Masc	Sing	4	ROOT	NA	0	+ obrigado por ser tão forte pelo meu maior presente! Que ele seja forte como a mãe, e insistente como o pai. Que quando disserem que ele nunca lutou por nada, vamos poder responder que só pela vida, e graças a Deus e a energia de quem quer nosso bem superaram tudo. +	whindersson
text715	1	8	foda	foder	ADJ	ADJ	Fem	Sing	3	conj	NA	0	Eu sou pica, minha equipe é foda. Mas vocês são parte da minha equipe e nem sabem... afff cês são muito fodaaaaaa pqp	anitta
text154	1	51	foda	foder	ADJ	ADJ	Fem	Sing	45	ccomp	NA	0	De onde eu venho o esporte è uma das únicas saídas, acredito que o Brasil precisa de boxe, hoje vários campeões e novos atletas foram apresentados a vocês e tenho orgulho de ter feito parte e idealizado isso, meus neto vai dizer que o avô deles era foda, esqueça tudo	whindersson
text567	2	4	focado	focar	ADJ	ADJ	Masc	Sing	4	ROOT	NA	0	Nada, só vou alugar um apartamento na mente dele, eu sou focado ó Wagner 🤣 https://t.co/WYyRpKJwAs	whindersson
text854	2	4	feminista	feminista	ADJ	ADJ	Fem	Sing	4	ROOT	NA	0	Eu já era feminista em um tempo em que sequer se sabia o que era feminismo""; veja trechos de entrevistas de Lygia Fagundes Telles ==&gt; https://t.co/qxWhob7zah #g1 https://t.co/KtryIjIhMK	g1
text1902	2	19	felizes	feliz	ADJ	ADJ	Masc	Plur	12	conj	NA	0	Gil, você pode ser nordestino, mas não exerce. Nordestino é o povo mais gente boa do planeta, nós recebemos as pessoas com sorriso pq somos felizes, e a gente não mexe com a família dos outros, no fim, tu peidou pra dentro pq tu é um fraco man https://t.co/JZhFVxEAu7	whindersson
text1081	1	9	felizes	feliz	ADJ	ADJ	Fem	Plur	4	ccomp	NA	0	Em vez de admitir que as pessoas são felizes juntas, existe a tendência de preocupar-se com possíveis desequilíbrios de poder e considerar o relacionamento como uma transação https://t.co/3F8hcdQIAH #g1	g1
text942	1	8	feliz	feliz	ADJ	ADJ	Masc	Sing	3	conj	NA	0	@juliette Hahhau vem na minha pra ser feliz, amiga	anitta
text1835	4	9	feliz	feliz	ADJ	ADJ	Masc	Sing	6	xcomp	NA	0	@karina070793 Olha.... eu bombo independente disso (falo dela pq gosto mesmo)... mas nesse momento tô mais preocupada em ser feliz e plena do que em bombar.. já bombei o suficiente ✌ paz e amor	anitta
text1338	1	8	feliz	feliz	ADJ	ADJ	Masc	Sing	2	advcl	NA	0	Eu tenho saudade de quando eu era feliz o dia inteiro	whindersson
text1992	1	3	feliz	feliz	ADJ	ADJ	Fem	Sing	3	ROOT	NA	0	Você é feliz no Brasil? Veja a lista dos 10 países mais felizes do mundo https://t.co/qjK3wKyN8L #g1	g1
text2430	1	8	feio	feio	ADJ	ADJ	Masc	Sing	2	ccomp	NA	0	Pessoal diz que “bonitinho” é feio três vezes, eu já acho que é um bonito pequeno, bonitinho.	whindersson
text257	1	8	favorável	favorável	ADJ	ADJ	Fem	Sing	11	parataxis	NA	0	Evolução de Freddy Rincón 'não foi favorável', diz boletim médico https://t.co/t9OR7TkGnj	oglobo
text38	1	17	favorável	favorável	ADJ	ADJ	Fem	Sing	4	conj	NA	0	'O paciente permanece em estado crítico sob monitoramento permanente, mas sua evolução não foi favorável', disse a clínica https://t.co/zl38qhsEeS #g1 #Rincón	g1
